customer_id,region_id,product_category,last_purchase_date,satisfaction_score,complaint_type,service_rating
C7266,R009,Laptop,2024-06-30,4.0,Late Delivery,1
C9267,R007,Smartphone,2024-05-13,2.1,Unresponsive Support,2
C1848,R001,Laptop,2024-03-23,2.9,None,4
C1181,R005,Washing Machine,2024-03-05,2.6,None,5
C7248,R001,TV,2024-01-11,4.8,Late Delivery,1
C2702,R001,Laptop,2024-04-14,4.0,Rude Staff,5
C7573,R005,Smartphone,2024-06-10,2.7,None,1
C5046,R002,Washing Machine,2024-05-19,3.4,Product Defect,5
C5001,R006,AC,2024-03-21,3.2,None,5
C3432,R001,TV,2024-01-16,4.1,None,2
C3933,R001,Laptop,2024-02-05,4.5,None,4
C8958,R010,Washing Machine,2024-01-30,5.0,None,3
C3326,R009,Laptop,2024-05-29,4.9,Unresponsive Support,3
C9423,R002,TV,2024-05-19,3.6,None,5
C8573,R010,Washing Machine,2024-04-06,2.9,Late Delivery,3
C8274,R002,Smartphone,2024-01-26,4.5,Installation Delay,5
C8342,R005,Washing Machine,2024-04-18,4.9,None,5
C3025,R008,Smartphone,2024-03-31,2.4,None,1
C4658,R010,Smartphone,2024-04-15,3.8,Installation Delay,4
C8941,R002,TV,2024-03-08,2.1,Unresponsive Support,5
C2243,R004,Laptop,2024-06-25,4.9,Late Delivery,1
C6873,R001,TV,2024-01-06,2.2,Product Defect,4
C7229,R004,Smartphone,2024-06-22,2.7,Product Defect,4
C2422,R005,TV,2024-03-06,3.2,Installation Delay,3
C2912,R007,Washing Machine,2024-05-02,4.0,Late Delivery,5
C6122,R006,Smartphone,2024-03-31,3.4,Product Defect,1
C3204,R007,TV,2024-02-03,2.5,Installation Delay,1
C6193,R005,Smartphone,2024-01-18,4.8,Late Delivery,5
C5905,R009,Laptop,2024-02-24,3.1,Late Delivery,2
C7666,R010,Washing Machine,2024-02-29,4.7,Product Defect,2
C4105,R005,TV,2024-04-07,3.4,Unresponsive Support,5
C7010,R003,Laptop,2024-02-15,3.6,Product Defect,5
C4186,R001,Laptop,2024-01-17,2.2,Unresponsive Support,3
C5439,R010,AC,2024-06-04,3.0,Rude Staff,4
C5949,R003,TV,2024-03-08,2.0,Unresponsive Support,4
C5522,R009,TV,2024-02-04,2.1,Rude Staff,5
C5776,R005,Washing Machine,2024-05-28,3.0,Late Delivery,5
C9216,R006,Laptop,2024-06-09,4.5,Installation Delay,2
C7472,R004,AC,2024-04-19,2.6,Unresponsive Support,5
C6450,R009,AC,2024-02-11,4.8,Late Delivery,1
C2645,R009,Laptop,2024-04-04,3.9,Product Defect,3
C5309,R004,Washing Machine,2024-02-24,4.0,Rude Staff,4
C6386,R002,Laptop,2024-05-11,4.5,Unresponsive Support,4
C5890,R002,TV,2024-02-09,5.0,Unresponsive Support,2
C9073,R008,Washing Machine,2024-04-22,2.4,Unresponsive Support,4
C4282,R009,Smartphone,2024-02-29,3.8,Rude Staff,2
C4891,R005,Smartphone,2024-03-30,4.4,Late Delivery,1
C3003,R004,Laptop,2024-01-25,3.6,None,3
C2010,R008,Smartphone,2024-04-18,4.9,Late Delivery,2
C4018,R003,TV,2024-02-05,4.0,Late Delivery,2
C7112,R007,TV,2024-03-09,3.0,Late Delivery,2
C1741,R010,Smartphone,2024-05-31,4.2,Late Delivery,5
C1394,R001,Laptop,2024-02-17,4.5,Unresponsive Support,4
C5783,R002,Smartphone,2024-01-11,3.4,Unresponsive Support,2
C9568,R003,TV,2024-03-15,2.9,Product Defect,3
C4813,R005,Laptop,2024-05-31,3.0,Rude Staff,1
C5000,R008,Laptop,2024-02-15,3.2,Late Delivery,3
C8848,R006,Washing Machine,2024-04-08,4.6,Product Defect,3
C5419,R010,Laptop,2024-04-21,4.6,Unresponsive Support,3
C1750,R002,AC,2024-02-07,3.2,None,5
C8748,R010,Laptop,2024-05-05,5.0,None,4
C2532,R007,Laptop,2024-03-02,3.9,Unresponsive Support,4
C4301,R008,Washing Machine,2024-05-14,2.9,Late Delivery,1
C5194,R001,Washing Machine,2024-05-04,4.6,Late Delivery,4
C3158,R008,AC,2024-06-20,3.7,None,2
C8900,R001,Washing Machine,2024-04-17,3.2,None,3
C9493,R002,AC,2024-03-24,4.0,None,3
C4017,R002,Laptop,2024-02-20,4.9,None,1
C4966,R003,Smartphone,2024-05-22,3.0,Unresponsive Support,4
C9777,R007,TV,2024-02-25,4.8,Late Delivery,4
C3047,R001,AC,2024-02-21,2.1,None,4
C3571,R008,AC,2024-06-30,3.2,None,2
C8748,R008,AC,2024-02-11,4.9,Installation Delay,3
C1398,R005,AC,2024-02-02,3.2,None,1
C2233,R003,Washing Machine,2024-01-22,3.7,Rude Staff,2
C8309,R005,AC,2024-04-29,4.6,Rude Staff,3
C6497,R003,TV,2024-01-20,4.3,Late Delivery,5
C8417,R009,Smartphone,2024-02-12,2.9,Rude Staff,4
C9760,R004,TV,2024-01-21,4.9,Product Defect,3
C1669,R004,AC,2024-02-08,3.4,Product Defect,4
C3486,R008,Smartphone,2024-04-29,2.3,Product Defect,1
C6721,R006,Smartphone,2024-02-21,2.0,Rude Staff,3
C4164,R006,Laptop,2024-02-14,2.2,Rude Staff,4
C5076,R007,Smartphone,2024-05-24,2.5,Product Defect,4
C1387,R007,Smartphone,2024-02-03,2.2,None,1
C3991,R007,AC,2024-01-03,4.3,Rude Staff,4
C6036,R003,AC,2024-05-05,3.5,Product Defect,2
C5115,R004,AC,2024-06-25,4.3,Late Delivery,1
C8474,R005,TV,2024-04-19,4.0,Installation Delay,5
C6694,R006,Washing Machine,2024-06-14,5.0,None,4
C4302,R002,Washing Machine,2024-05-07,3.7,Product Defect,4
C7350,R002,TV,2024-04-28,3.9,Rude Staff,3
C7273,R003,AC,2024-03-23,2.4,Installation Delay,3
C3967,R001,Laptop,2024-04-15,2.4,Rude Staff,3
C8341,R002,AC,2024-03-22,2.1,Installation Delay,4
C8465,R010,TV,2024-03-01,4.3,Installation Delay,5
C9584,R002,TV,2024-05-10,4.3,Installation Delay,2
C3080,R005,TV,2024-01-12,3.8,None,3
C2273,R010,Washing Machine,2024-02-13,5.0,Product Defect,1
C4407,R004,Laptop,2024-04-27,3.5,Rude Staff,4
C2709,R002,Laptop,2024-06-25,2.9,Late Delivery,2
C9095,R008,TV,2024-05-15,4.1,Unresponsive Support,5
C4140,R001,Washing Machine,2024-01-15,4.3,Late Delivery,2
C3348,R004,Laptop,2024-05-13,3.5,Late Delivery,3
C4850,R003,Washing Machine,2024-01-07,2.5,None,2
C3064,R002,Washing Machine,2024-02-29,3.8,Rude Staff,4
C6999,R010,Laptop,2024-01-04,2.1,Unresponsive Support,1
C5309,R003,Smartphone,2024-05-31,4.6,Installation Delay,1
C6011,R005,Laptop,2024-04-09,2.5,Late Delivery,1
C9404,R003,Washing Machine,2024-04-06,4.9,Rude Staff,1
C2648,R010,TV,2024-04-16,4.1,Product Defect,3
C2999,R004,AC,2024-04-18,4.0,None,1
C7037,R010,Washing Machine,2024-03-07,2.7,Product Defect,5
C9477,R008,Washing Machine,2024-05-04,2.5,Late Delivery,5
C3551,R006,Smartphone,2024-06-30,4.0,Installation Delay,3
C1650,R002,TV,2024-05-11,2.5,Late Delivery,3
C2469,R005,Laptop,2024-04-27,2.9,Product Defect,4
C3688,R006,AC,2024-01-17,3.8,Late Delivery,4
C3033,R003,Laptop,2024-05-04,2.5,Installation Delay,4
C1164,R004,Washing Machine,2024-04-22,3.9,None,5
C6753,R002,AC,2024-02-08,4.8,Product Defect,2
C4853,R010,Washing Machine,2024-05-14,4.8,Unresponsive Support,2
C5816,R010,Smartphone,2024-02-19,3.3,Installation Delay,2
C8946,R006,TV,2024-03-06,4.9,None,5
C4399,R005,TV,2024-01-29,3.7,None,5
C6527,R002,Laptop,2024-05-02,2.4,Unresponsive Support,5
C2272,R003,AC,2024-04-05,2.9,Product Defect,1
C2445,R006,TV,2024-05-24,3.5,Installation Delay,1
C4525,R004,AC,2024-03-25,3.6,Late Delivery,2
C6424,R010,AC,2024-01-19,2.7,None,5
C1112,R004,Washing Machine,2024-02-19,3.4,Installation Delay,4
C9216,R008,TV,2024-03-20,3.7,Unresponsive Support,5
C3418,R005,Smartphone,2024-03-30,3.0,None,3
C2936,R004,Washing Machine,2024-04-10,2.4,Installation Delay,5
C5111,R004,AC,2024-02-26,2.9,None,1
C1463,R004,Smartphone,2024-01-10,4.2,Late Delivery,5
C7140,R009,TV,2024-02-05,3.7,Installation Delay,3
C1536,R008,TV,2024-04-05,4.3,None,3
C7804,R010,Smartphone,2024-01-07,3.5,Product Defect,3
C4590,R002,Laptop,2024-03-12,4.6,Late Delivery,2
C2317,R008,AC,2024-03-22,2.9,Product Defect,4
C9647,R006,Washing Machine,2024-02-28,3.6,Installation Delay,4
C3057,R002,TV,2024-06-21,4.9,Unresponsive Support,1
C3179,R010,Laptop,2024-02-29,3.5,Rude Staff,3
C9078,R001,Laptop,2024-05-13,3.6,Rude Staff,1
C6355,R005,Washing Machine,2024-05-29,4.4,Late Delivery,2
C3219,R009,Laptop,2024-05-26,4.3,Unresponsive Support,5
C7298,R001,Laptop,2024-01-17,2.4,Installation Delay,5
C5875,R002,TV,2024-01-11,2.1,Late Delivery,5
C1978,R009,AC,2024-06-09,4.6,Installation Delay,2
C7684,R002,AC,2024-01-15,2.8,Product Defect,1
C5003,R007,Smartphone,2024-04-13,2.4,Late Delivery,4
C5714,R004,Smartphone,2024-04-04,2.8,Installation Delay,1
C7431,R010,AC,2024-01-12,3.7,Installation Delay,4
C5956,R002,AC,2024-06-25,2.6,None,1
C1678,R010,Smartphone,2024-04-24,2.2,None,2
C9554,R003,Laptop,2024-05-17,4.7,Installation Delay,4
C5802,R003,TV,2024-05-26,4.5,Late Delivery,3
C8248,R002,TV,2024-04-10,4.4,Unresponsive Support,3
C1424,R005,Laptop,2024-04-26,4.9,Installation Delay,1
C2657,R008,TV,2024-05-26,3.4,Installation Delay,1
C1511,R001,Washing Machine,2024-02-12,2.8,Unresponsive Support,2
C2243,R006,Smartphone,2024-05-22,3.0,None,1
C3255,R010,Washing Machine,2024-02-09,3.0,Installation Delay,5
C4667,R008,Washing Machine,2024-04-26,2.2,Installation Delay,3
C5010,R008,AC,2024-02-03,2.6,Late Delivery,5
C4770,R005,Laptop,2024-04-17,4.4,Installation Delay,2
C4385,R007,TV,2024-06-04,3.5,Unresponsive Support,3
C3179,R010,Laptop,2024-01-03,5.0,Installation Delay,4
C8820,R008,Smartphone,2024-04-26,3.6,Product Defect,4
C7748,R005,Washing Machine,2024-01-30,2.6,Installation Delay,5
C5685,R004,Washing Machine,2024-06-26,4.4,None,2
C2823,R003,Smartphone,2024-05-06,3.1,Rude Staff,4
C5425,R004,AC,2024-02-07,4.1,Installation Delay,4
C9240,R008,Smartphone,2024-04-09,2.8,Installation Delay,2
C4829,R004,Smartphone,2024-06-22,4.0,None,5
C5376,R008,Laptop,2024-05-12,3.9,Installation Delay,1
C9251,R007,Laptop,2024-01-18,3.3,Product Defect,1
C7309,R006,AC,2024-05-16,2.9,None,5
C9463,R002,Smartphone,2024-05-19,3.9,Product Defect,5
C8375,R004,AC,2024-02-23,3.7,Late Delivery,5
C2514,R004,TV,2024-03-10,4.6,Late Delivery,1
C1104,R007,AC,2024-06-25,3.1,Installation Delay,2
C8564,R010,Washing Machine,2024-02-25,2.4,Installation Delay,5
C1408,R002,Smartphone,2024-01-07,2.3,Unresponsive Support,5
C9005,R003,TV,2024-02-05,3.1,None,1
C5375,R004,Smartphone,2024-05-07,3.6,Product Defect,3
C7450,R008,Laptop,2024-03-19,2.9,Installation Delay,2
C6101,R001,Laptop,2024-05-01,2.5,Rude Staff,2
C1272,R002,Washing Machine,2024-06-10,4.3,Unresponsive Support,2
C7931,R003,Smartphone,2024-06-23,4.2,Installation Delay,5
C5682,R003,TV,2024-03-30,3.2,Installation Delay,5
C4424,R006,Laptop,2024-04-27,3.2,Installation Delay,1
C1915,R005,AC,2024-03-21,3.0,Installation Delay,4
C8468,R010,Washing Machine,2024-05-24,2.2,Late Delivery,3
C3276,R008,Smartphone,2024-03-26,2.3,Installation Delay,5
C2742,R001,TV,2024-06-01,3.7,Rude Staff,3
C5820,R009,Smartphone,2024-01-24,4.1,Rude Staff,5
C8371,R010,TV,2024-04-03,2.5,Installation Delay,2
C1870,R002,AC,2024-01-05,2.1,Rude Staff,4
C9988,R009,AC,2024-05-14,2.8,None,5
C8679,R007,AC,2024-04-17,4.6,Product Defect,2
C5339,R006,Laptop,2024-03-19,2.0,Product Defect,2
C6544,R005,Smartphone,2024-02-01,3.2,Late Delivery,3
C1986,R001,TV,2024-06-30,2.0,Rude Staff,5
C9687,R007,Laptop,2024-02-16,2.6,Product Defect,5
C5417,R008,Smartphone,2024-05-15,4.1,Installation Delay,4
C1858,R005,AC,2024-01-06,4.9,Late Delivery,3
C2838,R007,AC,2024-06-05,2.2,None,3
C8319,R003,TV,2024-04-13,3.7,Product Defect,5
C1469,R009,Smartphone,2024-05-22,4.2,None,2
C2937,R004,AC,2024-05-27,3.7,Late Delivery,3
C4708,R003,Smartphone,2024-03-01,3.5,Rude Staff,2
C7694,R004,Laptop,2024-02-29,4.6,Unresponsive Support,1
C5283,R004,AC,2024-03-27,4.0,Product Defect,1
C4239,R010,Washing Machine,2024-03-13,3.9,None,3
C7038,R004,Washing Machine,2024-03-06,4.4,Product Defect,5
C3441,R004,TV,2024-02-24,2.8,None,3
C8887,R010,Washing Machine,2024-06-01,2.7,Rude Staff,2
C7182,R002,Laptop,2024-01-09,4.0,Late Delivery,5
C6234,R009,Smartphone,2024-03-21,2.5,Installation Delay,4
C3749,R003,Smartphone,2024-05-30,5.0,None,1
C5775,R004,Smartphone,2024-02-02,4.0,Late Delivery,3
C3982,R005,TV,2024-05-28,4.0,Rude Staff,1
C1971,R003,Laptop,2024-04-17,4.8,Product Defect,3
C7547,R007,TV,2024-01-27,2.3,Rude Staff,3
C9871,R009,Smartphone,2024-06-02,3.9,None,4
C2941,R007,Washing Machine,2024-02-29,4.9,Installation Delay,3
C7267,R004,TV,2024-02-02,3.7,Late Delivery,2
C3083,R006,TV,2024-04-11,5.0,None,5
C1561,R004,Washing Machine,2024-04-24,2.2,None,3
C3459,R008,Laptop,2024-06-05,2.1,Product Defect,3
C3367,R005,AC,2024-05-03,4.3,Rude Staff,1
C6824,R009,AC,2024-05-31,3.0,Late Delivery,2
C6855,R004,TV,2024-03-24,3.9,None,1
C2631,R006,Washing Machine,2024-02-07,2.4,Product Defect,3
C8341,R002,TV,2024-02-11,4.3,Installation Delay,5
C3879,R001,Washing Machine,2024-05-24,3.9,Late Delivery,1
C1841,R005,TV,2024-06-03,2.5,Product Defect,1
C4375,R010,AC,2024-04-22,2.5,Rude Staff,1
C5859,R008,Washing Machine,2024-01-11,3.1,Product Defect,2
C2963,R007,TV,2024-06-27,4.1,Product Defect,3
C6055,R004,Laptop,2024-01-25,4.5,Product Defect,1
C5549,R008,Laptop,2024-03-25,2.8,Installation Delay,4
C5858,R006,AC,2024-01-28,3.4,Product Defect,4
C9788,R007,AC,2024-05-10,2.0,None,4
C5874,R006,TV,2024-02-22,3.6,None,4
C6625,R004,Washing Machine,2024-01-07,4.8,Late Delivery,1
C4132,R006,Smartphone,2024-02-17,2.5,Unresponsive Support,4
C3481,R004,Smartphone,2024-01-10,3.3,Product Defect,4
C9943,R008,Smartphone,2024-06-12,2.2,Late Delivery,1
C1720,R010,AC,2024-02-12,2.0,Rude Staff,4
C7890,R010,Smartphone,2024-01-14,3.1,Unresponsive Support,1
C1831,R001,TV,2024-04-12,4.2,Late Delivery,1
C4199,R007,AC,2024-03-31,4.4,Installation Delay,1
C2259,R003,Smartphone,2024-06-18,3.3,Product Defect,3
C4225,R010,Washing Machine,2024-01-10,5.0,Late Delivery,1
C2666,R001,Laptop,2024-01-18,2.5,Rude Staff,2
C1770,R001,TV,2024-03-12,4.5,Unresponsive Support,1
C2185,R004,Smartphone,2024-03-17,4.5,Late Delivery,3
C7313,R003,TV,2024-04-20,3.0,Product Defect,1
C3959,R010,Laptop,2024-01-05,2.3,Installation Delay,5
C2761,R006,Laptop,2024-01-30,3.0,Rude Staff,2
C5519,R007,Washing Machine,2024-01-31,4.4,None,4
C8220,R007,Smartphone,2024-03-06,3.3,Product Defect,3
C8180,R002,Smartphone,2024-04-14,3.8,Late Delivery,1
C4130,R004,Laptop,2024-02-24,2.1,Installation Delay,4
C2746,R005,TV,2024-02-08,3.9,None,3
C8416,R004,Washing Machine,2024-06-01,3.3,Installation Delay,1
C5254,R005,Washing Machine,2024-05-22,4.8,Late Delivery,3
C5863,R006,AC,2024-02-12,4.9,Rude Staff,1
C8549,R004,Laptop,2024-02-13,4.5,Late Delivery,3
C5990,R010,Smartphone,2024-06-25,3.9,Rude Staff,5
C7100,R005,Laptop,2024-04-27,3.7,Installation Delay,3
C9802,R002,Smartphone,2024-03-12,2.3,Product Defect,2
C6274,R003,AC,2024-05-19,4.1,Late Delivery,3
C6907,R001,TV,2024-03-02,2.9,None,3
C5930,R008,Laptop,2024-06-11,4.0,Installation Delay,3
C6248,R005,Washing Machine,2024-03-14,3.5,None,3
C4999,R004,Smartphone,2024-06-07,3.1,Product Defect,5
C5332,R009,AC,2024-03-10,4.5,None,5
C7072,R001,Laptop,2024-04-01,3.8,Rude Staff,1
C7853,R003,AC,2024-04-19,3.0,Product Defect,4
C7628,R006,Laptop,2024-02-18,2.0,Late Delivery,2
C4388,R002,TV,2024-03-31,4.3,Installation Delay,3
C2084,R005,Laptop,2024-02-12,4.0,Unresponsive Support,2
C3441,R008,AC,2024-02-04,3.9,Installation Delay,3
C6907,R001,Laptop,2024-04-18,4.2,Unresponsive Support,5
C3899,R007,Smartphone,2024-06-04,2.0,Product Defect,3
C1086,R001,Smartphone,2024-06-14,3.0,Unresponsive Support,4
C8765,R004,Washing Machine,2024-03-10,3.5,Rude Staff,5
C4905,R007,TV,2024-02-08,3.4,None,1
C1350,R004,AC,2024-03-30,4.1,Installation Delay,4
C7712,R002,Laptop,2024-06-12,2.6,Product Defect,5
C6365,R004,Laptop,2024-06-15,3.4,Late Delivery,2
C2728,R002,TV,2024-06-23,2.3,Late Delivery,2
C8672,R004,Washing Machine,2024-01-06,4.3,Product Defect,3
C7591,R006,Washing Machine,2024-05-21,2.1,Late Delivery,3
C1352,R004,Smartphone,2024-01-15,3.7,Late Delivery,3
C5036,R010,Laptop,2024-05-03,3.2,None,1
C5380,R004,Laptop,2024-04-09,3.2,Product Defect,2
C1413,R007,Smartphone,2024-06-29,2.5,Product Defect,1
C7835,R005,TV,2024-04-17,2.8,Installation Delay,2
C6719,R005,AC,2024-05-20,3.4,Unresponsive Support,2
C6629,R010,Smartphone,2024-02-17,4.0,Installation Delay,2
C8756,R008,Smartphone,2024-01-08,3.4,Rude Staff,5
C7759,R003,TV,2024-02-10,2.4,Installation Delay,1
C6933,R006,TV,2024-03-29,4.1,Unresponsive Support,4
C6687,R008,TV,2024-06-09,2.4,Late Delivery,5
C7641,R008,Washing Machine,2024-02-09,2.1,Installation Delay,3
C4613,R002,Smartphone,2024-05-28,3.2,Rude Staff,1
C3233,R003,AC,2024-01-02,4.4,None,2
C9318,R006,Smartphone,2024-03-24,4.3,Product Defect,2
C5900,R001,AC,2024-03-03,4.7,None,5
C4517,R003,AC,2024-01-06,2.0,None,3
C8241,R009,TV,2024-03-31,3.1,None,3
C5043,R006,Smartphone,2024-03-19,4.8,Rude Staff,4
C8590,R001,TV,2024-02-14,3.4,None,3
C2667,R007,TV,2024-02-25,4.7,None,2
C4501,R008,Smartphone,2024-03-10,3.2,Unresponsive Support,4
C3541,R001,Laptop,2024-04-04,2.1,Installation Delay,5
C6707,R005,AC,2024-03-23,3.0,Unresponsive Support,2
C3331,R009,Laptop,2024-05-08,4.0,Rude Staff,3
C9083,R001,Smartphone,2024-04-01,2.1,Product Defect,5
C4941,R010,Smartphone,2024-01-28,3.6,Rude Staff,2
C8645,R010,TV,2024-03-11,4.6,Late Delivery,5
C4734,R008,TV,2024-05-28,4.0,Installation Delay,3
C6743,R010,AC,2024-06-19,3.8,Product Defect,2
C6676,R010,Smartphone,2024-04-18,2.4,Unresponsive Support,4
C5066,R005,Smartphone,2024-06-21,3.9,Unresponsive Support,5
C8280,R005,Smartphone,2024-03-21,2.7,Rude Staff,3
C1502,R002,Smartphone,2024-02-13,3.1,None,4
C3515,R002,Smartphone,2024-03-31,4.9,Rude Staff,4
C5649,R008,TV,2024-03-31,4.5,Late Delivery,2
C9342,R009,AC,2024-02-05,2.4,Product Defect,2
C7581,R007,Laptop,2024-02-08,4.7,None,3
C5001,R003,Laptop,2024-06-02,3.3,None,5
C1170,R001,Laptop,2024-04-17,4.9,None,3
C3885,R006,AC,2024-01-19,4.4,Product Defect,3
C2929,R008,TV,2024-04-18,3.2,Late Delivery,1
C7329,R001,Smartphone,2024-02-24,4.8,Installation Delay,4
C5655,R002,AC,2024-04-11,2.4,Unresponsive Support,4
C2931,R004,TV,2024-04-10,4.8,Late Delivery,5
C9306,R001,AC,2024-02-21,4.0,Installation Delay,4
C3721,R010,AC,2024-05-13,2.9,Installation Delay,2
C9725,R002,TV,2024-02-03,3.2,Unresponsive Support,5
C1605,R007,TV,2024-06-29,3.4,Installation Delay,4
C8472,R003,TV,2024-03-03,3.2,Late Delivery,4
C2610,R009,Laptop,2024-02-25,3.0,None,5
C4572,R009,Laptop,2024-04-12,4.3,None,1
C4125,R005,Washing Machine,2024-01-08,3.2,Product Defect,2
C7442,R001,Washing Machine,2024-05-27,3.9,Installation Delay,1
C6408,R007,TV,2024-01-28,2.3,Unresponsive Support,4
C2109,R006,Smartphone,2024-01-09,2.4,Late Delivery,2
C4712,R004,Laptop,2024-04-25,4.0,Unresponsive Support,2
C6398,R008,AC,2024-06-18,2.8,Late Delivery,3
C6098,R006,TV,2024-02-19,3.6,Unresponsive Support,2
C6869,R008,TV,2024-01-21,2.9,Rude Staff,4
C3226,R002,Smartphone,2024-02-23,4.6,Late Delivery,4
C8083,R002,Smartphone,2024-02-21,2.8,Rude Staff,3
C9698,R009,Smartphone,2024-03-23,3.2,Rude Staff,2
C6249,R003,Laptop,2024-03-19,4.1,None,2
C2267,R001,Smartphone,2024-01-12,2.1,Rude Staff,5
C7578,R005,TV,2024-03-12,4.5,Product Defect,4
C8680,R003,TV,2024-02-08,2.3,Unresponsive Support,1
C4529,R004,AC,2024-05-15,3.7,None,3
C9846,R002,AC,2024-03-21,3.3,Installation Delay,5
C7700,R010,Washing Machine,2024-02-29,3.1,Unresponsive Support,2
C2741,R006,Smartphone,2024-02-01,2.1,Unresponsive Support,5
C7574,R004,Washing Machine,2024-04-20,2.8,None,4
C9526,R003,TV,2024-02-24,2.6,Unresponsive Support,5
C7679,R010,Smartphone,2024-05-03,2.4,Unresponsive Support,2
C1990,R010,TV,2024-03-17,3.6,Unresponsive Support,4
C8137,R004,Washing Machine,2024-03-06,4.2,Rude Staff,5
C3043,R008,TV,2024-02-12,5.0,Product Defect,1
C8964,R010,AC,2024-03-03,3.7,None,1
C2790,R003,TV,2024-02-13,2.8,Late Delivery,5
C3448,R010,AC,2024-06-05,4.8,Late Delivery,4
C8363,R003,TV,2024-03-24,3.1,Late Delivery,2
C5815,R010,AC,2024-03-21,4.7,None,4
C1238,R003,Smartphone,2024-04-22,4.6,Rude Staff,1
C3019,R003,AC,2024-03-08,2.1,Rude Staff,2
C8300,R001,Washing Machine,2024-04-09,4.8,Late Delivery,4
C1388,R004,Laptop,2024-01-19,2.4,Late Delivery,2
C5059,R005,Laptop,2024-04-04,4.4,Rude Staff,4
C1975,R001,AC,2024-05-25,2.1,Installation Delay,4
C8315,R006,AC,2024-01-10,2.2,Late Delivery,2
C1437,R009,Laptop,2024-05-28,4.6,None,2
C9886,R005,TV,2024-01-12,4.4,Rude Staff,2
C3997,R003,AC,2024-01-23,2.7,Rude Staff,5
C2549,R002,TV,2024-05-22,2.3,Late Delivery,2
C2684,R001,TV,2024-04-08,4.6,Unresponsive Support,3
C7625,R005,Smartphone,2024-02-12,4.3,Installation Delay,3
C5255,R003,AC,2024-04-08,4.0,Late Delivery,1
C5117,R009,Laptop,2024-02-29,4.7,Late Delivery,4
C6493,R005,AC,2024-06-10,3.4,Unresponsive Support,3
C8217,R008,Smartphone,2024-06-21,2.7,Rude Staff,1
C5688,R003,Smartphone,2024-02-17,2.1,Rude Staff,4
C1367,R003,TV,2024-04-15,3.0,Late Delivery,2
C1419,R004,AC,2024-06-30,3.2,Installation Delay,5
C4348,R007,Washing Machine,2024-06-04,3.4,Late Delivery,4
C7539,R001,TV,2024-04-19,4.4,None,4
C1878,R009,Smartphone,2024-01-22,3.5,Unresponsive Support,1
C1116,R010,Washing Machine,2024-04-03,4.1,Installation Delay,4
C1411,R004,TV,2024-04-01,2.6,Unresponsive Support,1
C5361,R002,Laptop,2024-01-25,3.7,None,2
C7756,R008,Laptop,2024-05-12,4.6,Late Delivery,4
C7856,R010,Smartphone,2024-02-19,3.6,Late Delivery,3
C3768,R007,Laptop,2024-01-12,2.9,None,5
C5532,R001,Smartphone,2024-02-27,3.7,Unresponsive Support,2
C5637,R001,Laptop,2024-02-02,4.7,Unresponsive Support,2
C5176,R010,Laptop,2024-06-10,2.0,Unresponsive Support,4
C9533,R002,AC,2024-02-13,2.9,Installation Delay,2
C8785,R005,AC,2024-02-02,4.4,Installation Delay,4
C5864,R005,Laptop,2024-06-04,3.7,Installation Delay,1
C9117,R004,Smartphone,2024-01-08,3.4,Product Defect,5
C5054,R007,Laptop,2024-05-29,4.2,Late Delivery,3
C8621,R004,TV,2024-01-30,2.7,Product Defect,4
C3461,R003,TV,2024-05-13,2.3,None,3
C3972,R003,AC,2024-01-12,2.4,Installation Delay,1
C7176,R005,AC,2024-04-30,2.2,Late Delivery,3
C2011,R007,TV,2024-03-12,4.7,Unresponsive Support,3
C1173,R010,Washing Machine,2024-01-21,3.0,Late Delivery,1
C4019,R005,Smartphone,2024-05-04,4.6,Unresponsive Support,2
C5286,R003,TV,2024-02-22,3.6,None,1
C8893,R009,Laptop,2024-05-29,2.5,Installation Delay,1
C3359,R001,Washing Machine,2024-03-13,3.6,Installation Delay,3
C8870,R005,Laptop,2024-02-21,3.4,Product Defect,1
C2018,R007,Smartphone,2024-04-03,4.5,Product Defect,3
C2383,R008,TV,2024-02-02,4.4,Rude Staff,2
C9451,R002,AC,2024-01-07,2.6,Rude Staff,1
C7912,R010,TV,2024-02-24,2.3,Unresponsive Support,4
C5415,R003,TV,2024-06-02,4.9,Product Defect,4
C2981,R008,TV,2024-04-17,2.4,Product Defect,2
C9644,R005,TV,2024-01-07,3.2,None,1
C2584,R005,Laptop,2024-03-20,3.7,Rude Staff,3
C7331,R009,TV,2024-02-13,2.6,Late Delivery,5
C2557,R001,TV,2024-02-01,3.7,Rude Staff,2
C5685,R010,TV,2024-01-18,2.2,Late Delivery,1
C6601,R007,Washing Machine,2024-05-02,3.5,Unresponsive Support,1
C2959,R008,AC,2024-04-14,2.1,Installation Delay,3
C3692,R002,Washing Machine,2024-04-29,2.5,Late Delivery,1
C8453,R007,Washing Machine,2024-06-15,2.8,Installation Delay,5
C7246,R005,Laptop,2024-05-06,3.4,Product Defect,2
C8777,R001,Smartphone,2024-04-22,2.8,None,4
C9148,R002,Washing Machine,2024-03-14,2.7,Late Delivery,4
C3904,R003,Laptop,2024-06-25,5.0,None,3
C5196,R009,AC,2024-02-12,2.5,Late Delivery,1
C8640,R001,Smartphone,2024-02-24,4.2,Product Defect,5
C4114,R005,TV,2024-04-19,3.7,None,3
C6544,R008,Washing Machine,2024-03-31,3.4,Unresponsive Support,3
C1476,R005,Laptop,2024-05-05,3.9,Unresponsive Support,5
