date,region_id,product_category,brand,units_sold,price,marketing_spend
2024-04-08,R006,Smartphone,LG,147,30000,35219
2024-04-08,R006,AC,Sony,111,60000,33059
2024-04-08,R006,TV,LG,35,20000,23159
2024-04-08,R006,Washing Machine,Samsung,31,20000,14852
2024-04-08,R007,Laptop,HP,129,30000,16872
2024-04-08,R007,Smartphone,Samsung,119,30000,16962
2024-04-08,R007,AC,Sony,77,60000,11360
2024-04-08,R007,TV,Samsung,147,75000,36370
2024-04-08,R007,Washing Machine,Sony,59,30000,14999
2024-04-08,R008,Laptop,Sony,149,30000,28786
2024-04-08,R008,Smartphone,Whirlpool,66,60000,23613
2024-04-08,R008,AC,HP,107,30000,35086
2024-04-08,R008,TV,HP,88,20000,13542
2024-04-08,R008,Washing Machine,HP,31,30000,24360
2024-04-08,R009,Laptop,Whirlpool,149,30000,33362
2024-04-08,R009,Smartphone,LG,134,60000,27932
2024-04-08,R009,AC,Sony,37,30000,21574
2024-04-08,R009,TV,HP,86,75000,21396
2024-04-08,R009,Washing Machine,Samsung,122,60000,7357
2024-04-08,R010,Laptop,HP,67,45000,16743
2024-04-08,R010,Smartphone,LG,138,45000,12822
2024-04-08,R010,AC,HP,63,20000,26794
2024-04-08,R010,TV,HP,26,20000,28586
2024-04-08,R010,Washing Machine,Sony,141,45000,17387
2024-04-09,R001,Laptop,Samsung,76,45000,34549
2024-04-09,R001,Smartphone,Samsung,131,75000,25982
2024-04-09,R001,AC,LG,51,20000,18106
2024-04-09,R001,TV,Whirlpool,49,20000,33290
2024-04-09,R001,Washing Machine,Sony,128,60000,38237
2024-04-09,R002,Laptop,Sony,86,60000,12228
2024-04-09,R002,Smartphone,Whirlpool,150,45000,19438
2024-04-09,R002,AC,LG,140,45000,28346
2024-04-09,R002,TV,Whirlpool,138,30000,23708
2024-04-09,R002,Washing Machine,Whirlpool,105,30000,11062
2024-04-09,R003,Laptop,Samsung,22,20000,5987
2024-04-09,R003,Smartphone,Sony,89,60000,37609
2024-04-09,R003,AC,HP,22,75000,37559
2024-04-09,R003,TV,LG,117,20000,6693
2024-04-09,R003,Washing Machine,Sony,52,20000,35892
2024-04-09,R004,Laptop,Sony,133,60000,31945
2024-04-09,R004,Smartphone,HP,86,45000,6778
2024-04-09,R004,AC,HP,94,20000,10991
2024-04-09,R004,TV,Whirlpool,130,60000,19358
2024-04-09,R004,Washing Machine,Samsung,129,45000,12923
2024-04-09,R005,Laptop,HP,115,20000,36596
2024-04-09,R005,Smartphone,HP,58,30000,30775
2024-04-09,R005,AC,Whirlpool,147,75000,18290
2024-04-09,R005,TV,Sony,73,45000,35776
2024-04-09,R005,Washing Machine,HP,33,75000,22195
2024-04-09,R006,Laptop,HP,113,20000,39177
2024-04-09,R006,Smartphone,LG,41,30000,7766
2024-04-09,R006,AC,Whirlpool,115,60000,5417
2024-04-09,R006,TV,Whirlpool,115,60000,9706
2024-04-09,R006,Washing Machine,Samsung,64,45000,39615
2024-04-09,R007,Laptop,Whirlpool,77,60000,22266
2024-04-09,R007,Smartphone,HP,71,20000,36307
2024-04-09,R007,AC,Whirlpool,95,75000,10379
2024-04-09,R007,TV,Sony,59,60000,33888
2024-04-09,R007,Washing Machine,Whirlpool,33,20000,13359
2024-04-09,R008,Laptop,Samsung,147,75000,32688
2024-04-09,R008,Smartphone,Sony,150,30000,18606
2024-04-09,R008,AC,Whirlpool,146,45000,7259
2024-04-09,R008,TV,Whirlpool,109,45000,19275
2024-04-09,R008,Washing Machine,Samsung,110,20000,29290
2024-04-09,R009,Laptop,Sony,106,30000,28795
2024-04-09,R009,Smartphone,HP,89,60000,37751
2024-04-09,R009,AC,Sony,132,45000,20055
2024-04-09,R009,TV,Whirlpool,97,20000,31719
2024-04-09,R009,Washing Machine,Whirlpool,89,75000,12831
2024-04-09,R010,Laptop,HP,77,60000,20518
2024-04-09,R010,Smartphone,Samsung,144,45000,19487
2024-04-09,R010,AC,Sony,40,20000,8524
2024-04-09,R010,TV,Samsung,25,20000,15157
2024-04-09,R010,Washing Machine,Whirlpool,56,30000,29268
2024-04-10,R001,Laptop,Samsung,88,60000,31863
2024-04-10,R001,Smartphone,Samsung,124,30000,11241
2024-04-10,R001,AC,Sony,30,30000,18750
2024-04-10,R001,TV,Samsung,69,30000,13123
2024-04-10,R001,Washing Machine,LG,35,20000,21388
2024-04-10,R002,Laptop,Sony,57,75000,12110
2024-04-10,R002,Smartphone,LG,79,45000,26188
2024-04-10,R002,AC,Samsung,141,60000,5913
2024-04-10,R002,TV,Sony,122,20000,5738
2024-04-10,R002,Washing Machine,Whirlpool,95,45000,17536
2024-04-10,R003,Laptop,Samsung,120,20000,19945
2024-04-10,R003,Smartphone,HP,121,60000,9340
2024-04-10,R003,AC,Samsung,129,75000,5065
2024-04-10,R003,TV,HP,122,45000,18424
2024-04-10,R003,Washing Machine,Samsung,127,30000,12801
2024-04-10,R004,Laptop,Sony,67,30000,21068
2024-04-10,R004,Smartphone,Samsung,65,75000,34276
2024-04-10,R004,AC,Whirlpool,119,45000,7443
2024-04-10,R004,TV,HP,105,60000,15248
2024-04-10,R004,Washing Machine,LG,106,75000,15274
2024-04-10,R005,Laptop,Sony,75,60000,29055
2024-04-10,R005,Smartphone,Sony,128,60000,6281
2024-04-10,R005,AC,Sony,121,20000,8886
2024-04-10,R005,TV,HP,120,20000,39736
2024-04-10,R005,Washing Machine,Whirlpool,86,20000,31460
2024-04-10,R006,Laptop,HP,28,20000,35524
2024-04-10,R006,Smartphone,HP,97,20000,10334
2024-04-10,R006,AC,Samsung,70,75000,5770
2024-04-10,R006,TV,Samsung,98,75000,33302
2024-04-10,R006,Washing Machine,Samsung,24,45000,34777
2024-04-10,R007,Laptop,LG,80,75000,32321
2024-04-10,R007,Smartphone,LG,120,60000,7323
2024-04-10,R007,AC,LG,88,45000,11270
2024-04-10,R007,TV,HP,61,75000,32309
2024-04-10,R007,Washing Machine,Whirlpool,40,30000,38450
2024-04-10,R008,Laptop,LG,86,30000,37224
2024-04-10,R008,Smartphone,LG,88,30000,31066
2024-04-10,R008,AC,Whirlpool,33,20000,12330
2024-04-10,R008,TV,Sony,25,30000,25780
2024-04-10,R008,Washing Machine,HP,28,20000,21162
2024-04-10,R009,Laptop,Whirlpool,131,60000,31086
2024-04-10,R009,Smartphone,Samsung,119,45000,28520
2024-04-10,R009,AC,LG,92,20000,21269
2024-04-10,R009,TV,Samsung,46,30000,29279
2024-04-10,R009,Washing Machine,LG,109,20000,20605
2024-04-10,R010,Laptop,Samsung,49,30000,9048
2024-04-10,R010,Smartphone,Samsung,95,30000,23752
2024-04-10,R010,AC,LG,37,20000,10063
2024-04-10,R010,TV,Samsung,47,20000,13246
2024-04-10,R010,Washing Machine,Whirlpool,140,45000,39977
2024-04-11,R001,Laptop,LG,118,60000,23240
2024-04-11,R001,Smartphone,HP,128,75000,15757
2024-04-11,R001,AC,HP,44,75000,29172
2024-04-11,R001,TV,HP,87,20000,17251
2024-04-11,R001,Washing Machine,Sony,109,75000,37555
2024-04-11,R002,Laptop,HP,122,60000,9684
2024-04-11,R002,Smartphone,Whirlpool,132,20000,26225
2024-04-11,R002,AC,Samsung,125,30000,11422
2024-04-11,R002,TV,LG,98,45000,35845
2024-04-11,R002,Washing Machine,Sony,82,60000,28343
2024-04-11,R003,Laptop,LG,22,30000,5038
2024-04-11,R003,Smartphone,Sony,54,75000,5481
2024-04-11,R003,AC,Samsung,148,60000,21145
2024-04-11,R003,TV,LG,138,30000,17402
2024-04-11,R003,Washing Machine,Samsung,88,75000,19609
2024-04-11,R004,Laptop,Samsung,127,30000,23610
2024-04-11,R004,Smartphone,Samsung,21,75000,6351
2024-04-11,R004,AC,LG,107,20000,20726
2024-04-11,R004,TV,Samsung,39,45000,6369
2024-04-11,R004,Washing Machine,LG,39,30000,22633
2024-04-11,R005,Laptop,LG,113,75000,26221
2024-04-11,R005,Smartphone,Samsung,144,75000,10161
2024-04-11,R005,AC,Samsung,129,75000,34796
2024-04-11,R005,TV,HP,63,75000,25564
2024-04-11,R005,Washing Machine,Sony,80,60000,18844
2024-04-11,R006,Laptop,Samsung,30,75000,37682
2024-04-11,R006,Smartphone,Samsung,127,60000,26045
2024-04-11,R006,AC,HP,93,30000,12682
2024-04-11,R006,TV,Samsung,134,75000,32397
2024-04-11,R006,Washing Machine,Samsung,112,20000,14674
2024-04-11,R007,Laptop,LG,65,45000,11670
2024-04-11,R007,Smartphone,Whirlpool,86,30000,20284
2024-04-11,R007,AC,Sony,62,30000,13138
2024-04-11,R007,TV,Samsung,31,30000,39237
2024-04-11,R007,Washing Machine,Whirlpool,132,45000,23136
2024-04-11,R008,Laptop,HP,136,75000,14488
2024-04-11,R008,Smartphone,HP,32,75000,5484
2024-04-11,R008,AC,LG,52,60000,38311
2024-04-11,R008,TV,Whirlpool,133,60000,28853
2024-04-11,R008,Washing Machine,Sony,102,75000,8782
2024-04-11,R009,Laptop,Whirlpool,136,75000,24775
2024-04-11,R009,Smartphone,Samsung,47,20000,35048
2024-04-11,R009,AC,Whirlpool,97,60000,26493
2024-04-11,R009,TV,Whirlpool,111,30000,35504
2024-04-11,R009,Washing Machine,LG,42,45000,31238
2024-04-11,R010,Laptop,Samsung,36,45000,25664
2024-04-11,R010,Smartphone,Samsung,74,20000,16420
2024-04-11,R010,AC,Whirlpool,73,30000,22350
2024-04-11,R010,TV,Samsung,140,30000,17031
2024-04-11,R010,Washing Machine,Sony,78,45000,12665
2024-04-12,R001,Laptop,Sony,98,60000,15214
2024-04-12,R001,Smartphone,Whirlpool,40,45000,33084
2024-04-12,R001,AC,HP,110,60000,14529
2024-04-12,R001,TV,Sony,108,30000,36121
2024-04-12,R001,Washing Machine,Samsung,48,45000,26490
2024-04-12,R002,Laptop,LG,143,45000,36379
2024-04-12,R002,Smartphone,Sony,84,30000,38813
2024-04-12,R002,AC,HP,112,45000,30096
2024-04-12,R002,TV,Whirlpool,117,20000,39163
2024-04-12,R002,Washing Machine,LG,28,20000,31753
2024-04-12,R003,Laptop,Sony,65,30000,6893
2024-04-12,R003,Smartphone,Sony,73,75000,36970
2024-04-12,R003,AC,Samsung,77,60000,14570
2024-04-12,R003,TV,LG,95,45000,24239
2024-04-12,R003,Washing Machine,Whirlpool,150,45000,28693
2024-04-12,R004,Laptop,Whirlpool,26,75000,9342
2024-04-12,R004,Smartphone,Sony,135,20000,8167
2024-04-12,R004,AC,Samsung,120,30000,30963
2024-04-12,R004,TV,Sony,122,30000,12748
2024-04-12,R004,Washing Machine,Sony,146,20000,14995
2024-04-12,R005,Laptop,HP,20,75000,18460
2024-04-12,R005,Smartphone,Sony,96,30000,34564
2024-04-12,R005,AC,HP,83,30000,38933
2024-04-12,R005,TV,Sony,125,20000,14751
2024-04-12,R005,Washing Machine,Samsung,102,20000,25334
2024-04-12,R006,Laptop,Sony,60,30000,7459
2024-04-12,R006,Smartphone,Whirlpool,148,30000,27143
2024-04-12,R006,AC,Sony,77,20000,25168
2024-04-12,R006,TV,Whirlpool,26,75000,32956
2024-04-12,R006,Washing Machine,Sony,136,75000,8695
2024-04-12,R007,Laptop,Sony,110,60000,22080
2024-04-12,R007,Smartphone,HP,39,75000,24392
2024-04-12,R007,AC,Samsung,134,45000,7160
2024-04-12,R007,TV,Samsung,69,20000,23596
2024-04-12,R007,Washing Machine,Whirlpool,37,30000,39185
2024-04-12,R008,Laptop,Samsung,28,45000,20051
2024-04-12,R008,Smartphone,HP,75,60000,8746
2024-04-12,R008,AC,Whirlpool,128,60000,6499
2024-04-12,R008,TV,Whirlpool,99,60000,35065
2024-04-12,R008,Washing Machine,HP,88,75000,25379
2024-04-12,R009,Laptop,LG,81,20000,5829
2024-04-12,R009,Smartphone,HP,122,20000,10479
2024-04-12,R009,AC,Samsung,28,20000,10356
2024-04-12,R009,TV,LG,30,45000,29614
2024-04-12,R009,Washing Machine,Sony,121,20000,22557
2024-04-12,R010,Laptop,Samsung,91,60000,8538
2024-04-12,R010,Smartphone,Whirlpool,125,60000,22177
2024-04-12,R010,AC,LG,62,60000,18358
2024-04-12,R010,TV,HP,117,30000,28919
2024-04-12,R010,Washing Machine,Samsung,75,75000,27392
2024-04-13,R001,Laptop,LG,150,75000,32820
2024-04-13,R001,Smartphone,Sony,133,45000,8220
2024-04-13,R001,AC,Sony,20,20000,23974
2024-04-13,R001,TV,Samsung,24,60000,15676
2024-04-13,R001,Washing Machine,Whirlpool,53,30000,35590
2024-04-13,R002,Laptop,LG,57,60000,15252
2024-04-13,R002,Smartphone,Whirlpool,68,60000,39313
2024-04-13,R002,AC,Whirlpool,87,75000,10531
2024-04-13,R002,TV,HP,119,75000,26289
2024-04-13,R002,Washing Machine,Samsung,31,30000,32192
2024-04-13,R003,Laptop,LG,113,30000,19850
2024-04-13,R003,Smartphone,Sony,26,20000,28740
2024-04-13,R003,AC,Whirlpool,56,75000,36634
2024-04-13,R003,TV,Whirlpool,144,30000,38326
2024-04-13,R003,Washing Machine,LG,63,20000,29522
2024-04-13,R004,Laptop,HP,132,30000,19069
2024-04-13,R004,Smartphone,Samsung,50,20000,12008
2024-04-13,R004,AC,Sony,30,60000,13087
2024-04-13,R004,TV,Whirlpool,110,30000,15215
2024-04-13,R004,Washing Machine,HP,33,45000,6152
2024-04-13,R005,Laptop,HP,100,20000,9302
2024-04-13,R005,Smartphone,Sony,118,30000,7276
2024-04-13,R005,AC,Whirlpool,28,75000,11230
2024-04-13,R005,TV,Samsung,106,30000,15036
2024-04-13,R005,Washing Machine,LG,83,30000,29968
2024-04-13,R006,Laptop,Sony,144,30000,19974
2024-04-13,R006,Smartphone,LG,139,75000,5885
2024-04-13,R006,AC,Samsung,82,45000,17871
2024-04-13,R006,TV,LG,46,30000,26986
2024-04-13,R006,Washing Machine,Sony,21,45000,15856
2024-04-13,R007,Laptop,LG,77,20000,18126
2024-04-13,R007,Smartphone,HP,73,60000,22039
2024-04-13,R007,AC,Whirlpool,85,60000,20508
2024-04-13,R007,TV,HP,30,45000,31405
2024-04-13,R007,Washing Machine,Sony,138,75000,15018
2024-04-13,R008,Laptop,Sony,68,20000,6032
2024-04-13,R008,Smartphone,HP,149,20000,38330
2024-04-13,R008,AC,LG,83,60000,6067
2024-04-13,R008,TV,Whirlpool,74,30000,10623
2024-04-13,R008,Washing Machine,LG,116,75000,24630
2024-04-13,R009,Laptop,LG,47,60000,15007
2024-04-13,R009,Smartphone,Sony,134,60000,21555
2024-04-13,R009,AC,Whirlpool,103,60000,14298
2024-04-13,R009,TV,LG,116,75000,6350
2024-04-13,R009,Washing Machine,HP,38,45000,15490
2024-04-13,R010,Laptop,LG,110,20000,36519
2024-04-13,R010,Smartphone,LG,24,20000,26005
2024-04-13,R010,AC,HP,76,45000,8391
2024-04-13,R010,TV,LG,134,45000,18659
2024-04-13,R010,Washing Machine,LG,113,60000,25778
2024-04-14,R001,Laptop,LG,50,75000,20374
2024-04-14,R001,Smartphone,HP,28,20000,30654
2024-04-14,R001,AC,Samsung,44,20000,24798
2024-04-14,R001,TV,Samsung,71,20000,28188
2024-04-14,R001,Washing Machine,LG,52,30000,12238
2024-04-14,R002,Laptop,LG,70,60000,9623
2024-04-14,R002,Smartphone,Whirlpool,85,20000,15449
2024-04-14,R002,AC,HP,58,45000,23470
2024-04-14,R002,TV,HP,21,60000,36494
2024-04-14,R002,Washing Machine,Samsung,23,45000,39473
2024-04-14,R003,Laptop,HP,113,45000,14305
2024-04-14,R003,Smartphone,Samsung,106,60000,11955
2024-04-14,R003,AC,Whirlpool,144,20000,28932
2024-04-14,R003,TV,HP,98,45000,37885
2024-04-14,R003,Washing Machine,Samsung,141,45000,12144
2024-04-14,R004,Laptop,Sony,45,45000,36898
2024-04-14,R004,Smartphone,HP,72,30000,14218
2024-04-14,R004,AC,HP,98,20000,21546
2024-04-14,R004,TV,Whirlpool,108,30000,22276
2024-04-14,R004,Washing Machine,Whirlpool,47,60000,13988
2024-04-14,R005,Laptop,Samsung,43,75000,31054
2024-04-14,R005,Smartphone,HP,55,30000,7312
2024-04-14,R005,AC,Samsung,102,75000,37941
2024-04-14,R005,TV,HP,125,20000,29310
2024-04-14,R005,Washing Machine,Whirlpool,21,45000,10783
2024-04-14,R006,Laptop,Sony,83,30000,39288
2024-04-14,R006,Smartphone,Samsung,98,45000,5897
2024-04-14,R006,AC,HP,37,60000,24699
2024-04-14,R006,TV,Whirlpool,60,75000,10826
2024-04-14,R006,Washing Machine,LG,104,75000,26171
2024-04-14,R007,Laptop,Sony,35,45000,31641
2024-04-14,R007,Smartphone,Samsung,104,60000,15510
2024-04-14,R007,AC,LG,45,60000,19028
2024-04-14,R007,TV,LG,35,75000,19003
2024-04-14,R007,Washing Machine,Whirlpool,36,60000,25897
2024-04-14,R008,Laptop,Sony,66,75000,30540
2024-04-14,R008,Smartphone,HP,72,20000,39666
2024-04-14,R008,AC,Whirlpool,137,30000,22761
2024-04-14,R008,TV,HP,68,75000,12625
2024-04-14,R008,Washing Machine,Samsung,100,60000,33118
2024-04-14,R009,Laptop,HP,131,45000,31709
2024-04-14,R009,Smartphone,Sony,85,30000,12563
2024-04-14,R009,AC,HP,48,20000,18482
2024-04-14,R009,TV,Whirlpool,126,20000,16692
2024-04-14,R009,Washing Machine,Whirlpool,26,30000,29535
2024-04-14,R010,Laptop,HP,138,30000,24180
2024-04-14,R010,Smartphone,Samsung,97,60000,21726
2024-04-14,R010,AC,Samsung,107,60000,11688
2024-04-14,R010,TV,Samsung,88,45000,31063
2024-04-14,R010,Washing Machine,LG,72,30000,38102
2024-04-15,R001,Laptop,LG,34,60000,10345
2024-04-15,R001,Smartphone,Sony,134,75000,28015
2024-04-15,R001,AC,Whirlpool,37,30000,11585
2024-04-15,R001,TV,Whirlpool,23,60000,25959
2024-04-15,R001,Washing Machine,Sony,102,75000,17827
2024-04-15,R002,Laptop,Whirlpool,84,30000,26239
2024-04-15,R002,Smartphone,LG,109,45000,32575
2024-04-15,R002,AC,Sony,96,45000,19321
2024-04-15,R002,TV,Sony,28,30000,17573
2024-04-15,R002,Washing Machine,Sony,79,45000,28740
2024-04-15,R003,Laptop,Whirlpool,52,30000,24061
2024-04-15,R003,Smartphone,HP,138,30000,27600
2024-04-15,R003,AC,Whirlpool,40,75000,39682
2024-04-15,R003,TV,Samsung,97,75000,16626
2024-04-15,R003,Washing Machine,LG,47,60000,39128
2024-04-15,R004,Laptop,Samsung,90,20000,33792
2024-04-15,R004,Smartphone,Sony,79,20000,38078
2024-04-15,R004,AC,Samsung,72,60000,39966
2024-04-15,R004,TV,LG,84,20000,29130
2024-04-15,R004,Washing Machine,HP,87,60000,25864
2024-04-15,R005,Laptop,Sony,91,45000,22201
2024-04-15,R005,Smartphone,LG,69,30000,9669
2024-04-15,R005,AC,Sony,66,45000,32317
2024-04-15,R005,TV,HP,56,45000,37573
2024-04-15,R005,Washing Machine,Sony,48,60000,11393
2024-04-15,R006,Laptop,Sony,46,20000,16571
2024-04-15,R006,Smartphone,HP,100,75000,12304
2024-04-15,R006,AC,HP,74,75000,33267
2024-04-15,R006,TV,LG,58,75000,21032
2024-04-15,R006,Washing Machine,LG,97,20000,8395
2024-04-15,R007,Laptop,Sony,117,20000,20794
2024-04-15,R007,Smartphone,LG,82,30000,15364
2024-04-15,R007,AC,LG,42,75000,30836
2024-04-15,R007,TV,HP,118,60000,24603
2024-04-15,R007,Washing Machine,Sony,134,45000,19759
2024-04-15,R008,Laptop,HP,132,75000,10244
2024-04-15,R008,Smartphone,Whirlpool,33,60000,25120
2024-04-15,R008,AC,Sony,52,60000,19511
2024-04-15,R008,TV,Sony,32,45000,19146
2024-04-15,R008,Washing Machine,Whirlpool,88,45000,15306
2024-04-15,R009,Laptop,Samsung,30,75000,10197
2024-04-15,R009,Smartphone,Whirlpool,86,75000,11789
2024-04-15,R009,AC,Whirlpool,147,45000,39786
2024-04-15,R009,TV,HP,88,75000,26350
2024-04-15,R009,Washing Machine,LG,26,75000,37609
2024-04-15,R010,Laptop,Samsung,76,75000,6601
2024-04-15,R010,Smartphone,Sony,139,60000,20522
2024-04-15,R010,AC,Samsung,102,20000,36122
2024-04-15,R010,TV,HP,48,30000,29292
2024-04-15,R010,Washing Machine,HP,79,30000,7805
2024-04-16,R001,Laptop,Samsung,62,75000,29165
2024-04-16,R001,Smartphone,Samsung,76,60000,37737
2024-04-16,R001,AC,LG,25,30000,23813
2024-04-16,R001,TV,LG,86,30000,30625
2024-04-16,R001,Washing Machine,Sony,104,20000,31522
2024-04-16,R002,Laptop,Samsung,96,75000,8837
2024-04-16,R002,Smartphone,HP,111,45000,28213
2024-04-16,R002,AC,Samsung,25,45000,17049
2024-04-16,R002,TV,Sony,141,75000,30050
2024-04-16,R002,Washing Machine,HP,75,75000,8562
2024-04-16,R003,Laptop,LG,81,20000,25139
2024-04-16,R003,Smartphone,Whirlpool,143,75000,36926
2024-04-16,R003,AC,Samsung,78,75000,5293
2024-04-16,R003,TV,Whirlpool,148,45000,39391
2024-04-16,R003,Washing Machine,HP,52,20000,38348
2024-04-16,R004,Laptop,HP,67,60000,11510
2024-04-16,R004,Smartphone,Samsung,141,20000,37399
2024-04-16,R004,AC,HP,107,45000,36859
2024-04-16,R004,TV,HP,43,30000,5906
2024-04-16,R004,Washing Machine,Samsung,118,75000,10431
2024-04-16,R005,Laptop,HP,45,60000,24889
2024-04-16,R005,Smartphone,HP,129,20000,28305
2024-04-16,R005,AC,Sony,118,45000,11763
2024-04-16,R005,TV,Samsung,117,75000,38043
2024-04-16,R005,Washing Machine,Sony,114,45000,6703
2024-04-16,R006,Laptop,Sony,37,75000,10982
2024-04-16,R006,Smartphone,Samsung,133,60000,12515
2024-04-16,R006,AC,HP,49,45000,27304
2024-04-16,R006,TV,HP,56,60000,26034
2024-04-16,R006,Washing Machine,Whirlpool,82,45000,39404
2024-04-16,R007,Laptop,Sony,72,20000,8096
2024-04-16,R007,Smartphone,HP,107,75000,30641
2024-04-16,R007,AC,HP,58,20000,18306
2024-04-16,R007,TV,Sony,21,30000,36969
2024-04-16,R007,Washing Machine,HP,29,20000,17048
2024-04-16,R008,Laptop,HP,143,60000,33602
2024-04-16,R008,Smartphone,Samsung,101,45000,9095
2024-04-16,R008,AC,HP,99,60000,29878
2024-04-16,R008,TV,HP,25,20000,14026
2024-04-16,R008,Washing Machine,Whirlpool,84,30000,23518
2024-04-16,R009,Laptop,Whirlpool,88,30000,39250
2024-04-16,R009,Smartphone,HP,67,45000,24222
2024-04-16,R009,AC,LG,61,75000,6457
2024-04-16,R009,TV,Whirlpool,61,60000,29504
2024-04-16,R009,Washing Machine,HP,99,60000,21328
2024-04-16,R010,Laptop,Whirlpool,80,30000,19687
2024-04-16,R010,Smartphone,LG,111,60000,34894
2024-04-16,R010,AC,Samsung,129,45000,22934
2024-04-16,R010,TV,Sony,46,20000,16395
2024-04-16,R010,Washing Machine,LG,95,60000,27833
2024-04-17,R001,Laptop,Sony,43,60000,9186
2024-04-17,R001,Smartphone,Whirlpool,43,75000,31204
2024-04-17,R001,AC,Whirlpool,138,45000,7518
2024-04-17,R001,TV,LG,65,20000,6024
2024-04-17,R001,Washing Machine,Samsung,78,20000,22775
2024-04-17,R002,Laptop,Whirlpool,131,20000,5731
2024-04-17,R002,Smartphone,Whirlpool,77,45000,22765
2024-04-17,R002,AC,Sony,35,45000,34486
2024-04-17,R002,TV,Sony,69,75000,24005
2024-04-17,R002,Washing Machine,LG,138,75000,10303
2024-04-17,R003,Laptop,Whirlpool,97,20000,34317
2024-04-17,R003,Smartphone,Samsung,61,20000,10275
2024-04-17,R003,AC,HP,136,30000,7583
2024-04-17,R003,TV,Samsung,26,20000,10219
2024-04-17,R003,Washing Machine,LG,106,60000,18145
2024-04-17,R004,Laptop,Samsung,68,20000,36788
2024-04-17,R004,Smartphone,Whirlpool,30,20000,32534
2024-04-17,R004,AC,Sony,118,30000,33798
2024-04-17,R004,TV,Sony,120,20000,30340
2024-04-17,R004,Washing Machine,HP,103,20000,25257
2024-04-17,R005,Laptop,Whirlpool,49,75000,7173
2024-04-17,R005,Smartphone,HP,104,75000,12160
2024-04-17,R005,AC,Samsung,123,45000,20547
2024-04-17,R005,TV,Whirlpool,117,20000,8220
2024-04-17,R005,Washing Machine,Samsung,128,30000,5548
2024-04-17,R006,Laptop,Sony,95,75000,36319
2024-04-17,R006,Smartphone,Whirlpool,146,45000,33931
2024-04-17,R006,AC,HP,149,20000,28589
2024-04-17,R006,TV,LG,90,30000,38004
2024-04-17,R006,Washing Machine,Whirlpool,133,75000,11192
2024-04-17,R007,Laptop,HP,109,20000,16942
2024-04-17,R007,Smartphone,Whirlpool,108,75000,8333
2024-04-17,R007,AC,Whirlpool,80,30000,28576
2024-04-17,R007,TV,LG,93,60000,10994
2024-04-17,R007,Washing Machine,Samsung,148,20000,18414
2024-04-17,R008,Laptop,LG,42,45000,7435
2024-04-17,R008,Smartphone,HP,88,75000,19681
2024-04-17,R008,AC,Samsung,119,75000,6908
2024-04-17,R008,TV,HP,77,45000,29580
2024-04-17,R008,Washing Machine,HP,61,75000,34286
2024-04-17,R009,Laptop,Whirlpool,100,60000,22918
2024-04-17,R009,Smartphone,HP,54,75000,21792
2024-04-17,R009,AC,Samsung,140,60000,20033
2024-04-17,R009,TV,LG,89,30000,17694
2024-04-17,R009,Washing Machine,HP,144,75000,26178
2024-04-17,R010,Laptop,Sony,43,45000,13314
2024-04-17,R010,Smartphone,Sony,120,60000,29057
2024-04-17,R010,AC,Samsung,20,75000,18060
2024-04-17,R010,TV,Sony,115,60000,15165
2024-04-17,R010,Washing Machine,HP,66,45000,21312
2024-04-18,R001,Laptop,Samsung,66,45000,23700
2024-04-18,R001,Smartphone,HP,110,60000,34220
2024-04-18,R001,AC,HP,129,20000,31684
2024-04-18,R001,TV,Samsung,88,45000,37129
2024-04-18,R001,Washing Machine,Samsung,89,20000,16817
2024-04-18,R002,Laptop,Sony,146,60000,19173
2024-04-18,R002,Smartphone,Whirlpool,94,20000,24031
2024-04-18,R002,AC,HP,149,30000,12605
2024-04-18,R002,TV,Samsung,82,60000,36569
2024-04-18,R002,Washing Machine,LG,116,20000,23582
2024-04-18,R003,Laptop,LG,102,20000,21465
2024-04-18,R003,Smartphone,Sony,82,75000,22162
